Branch,ItemCode,Week 1,Week 2,Week 3,Week 4,Monthly Demand
Sacramento Main,7951,72.0,72.0,72.0,72.0,0.0
Tampa F&S,7951,1650.0,1650.0,1721.0,2575.0,925.0
Toronto F&S,7956,6.0,6.0,6.0,6.0,0.0
Atlanta F&S,796,129.0,127.0,121.0,124.0,-5.0
Houston F&S,796,99.0,99.0,99.0,104.0,5.0
Tampa F&S,796,230.0,257.0,227.0,219.0,-11.0
Seattle F&S,7961,2.0,2.0,2.0,2.0,0.0
Seattle F&S,7964,2.0,1.0,1.0,1.0,-1.0
Atlanta F&S,797,330.0,303.0,287.0,263.0,-67.0
Houston F&S,797,107.0,107.0,107.0,121.0,14.0
Tampa F&S,797,597.0,553.0,553.0,532.0,-65.0
Atlanta F&S,798,1.0,8.0,8.0,8.0,7.0
Tampa F&S,798,49.0,45.0,43.0,43.0,-6.0
Atlanta F&S,799,85.0,85.0,83.0,80.0,-5.0
Houston F&S,799,47.0,47.0,47.0,47.0,0.0
Tampa F&S,799,22.0,22.0,22.0,21.0,-1.0
Tampa F&S,7991,22.0,18.0,18.0,18.0,-4.0
Toronto F&S,8003,4.0,4.0,4.0,4.0,0.0
Atlanta F&S,801,56.0,60.0,61.0,62.0,6.0
Houston F&S,801,6.0,6.0,6.0,12.0,6.0
Tampa F&S,801,58.0,41.0,40.0,38.0,-20.0
Atlanta F&S,803,51.0,48.0,50.0,53.0,2.0
Houston F&S,803,75.0,75.0,75.0,75.0,0.0
Tampa F&S,803,19.0,18.0,18.0,18.0,-1.0
Atlanta F&S,805,144.0,113.0,117.0,117.0,-27.0
Houston F&S,805,8.0,8.0,8.0,8.0,0.0
Tampa F&S,805,47.0,47.0,63.0,63.0,16.0
Atlanta F&S,806,121.0,100.0,90.0,97.0,-24.0
Houston F&S,806,4.0,4.0,4.0,4.0,0.0
Tampa F&S,806,62.0,62.0,62.0,62.0,0.0
Atlanta F&S,807,14.0,14.0,16.0,16.0,2.0
Houston F&S,807,2.0,2.0,2.0,2.0,0.0
Tampa F&S,807,3.0,2.0,2.0,2.0,-1.0
Edmonton F&S,8071,242.0,242.0,242.0,242.0,0.0
Fontana,8071,80.0,80.0,80.0,80.0,0.0
Linden,8071,44.0,44.0,44.0,44.0,0.0
Sacramento Main,8071,3.0,6.0,3.0,3.0,0.0
Seattle F&S,8071,239.0,273.0,291.0,262.0,23.0
Toronto F&S,8071,6.0,6.0,6.0,6.0,0.0
Vancouver F&S,8071,241.0,241.0,241.0,241.0,0.0
Edmonton F&S,8072,58.0,58.0,58.0,58.0,0.0
Fontana,8072,10.0,10.0,10.0,10.0,0.0
Linden,8072,24.0,24.0,24.0,24.0,0.0
Seattle F&S,8072,34.0,43.0,43.0,34.0,0.0
Vancouver F&S,8072,8.0,8.0,8.0,8.0,0.0
Edmonton F&S,8073,140.0,140.0,140.0,138.0,-2.0
Fontana,8073,10.0,10.0,10.0,10.0,0.0
Linden,8073,113.0,113.0,113.0,113.0,0.0
Seattle F&S,8073,66.0,75.0,73.0,64.0,-2.0
Vancouver F&S,8073,134.0,134.0,134.0,134.0,0.0
Edmonton F&S,8074,349.0,248.0,224.0,224.0,-125.0
Fontana,8074,30.0,30.0,30.0,30.0,0.0
Linden,8074,123.0,123.0,123.0,123.0,0.0
Seattle F&S,8074,146.0,157.0,155.0,137.0,-9.0
Toronto F&S,8074,6.0,6.0,6.0,6.0,0.0
Vancouver F&S,8074,78.0,78.0,78.0,78.0,0.0
Atlanta F&S,808,9.0,9.0,9.0,9.0,0.0
Tampa F&S,808,4.0,4.0,4.0,4.0,0.0
Edmonton F&S,8083,135.0,135.0,135.0,135.0,0.0
Fontana,8083,30.0,30.0,30.0,30.0,0.0
Linden,8083,56.0,56.0,56.0,56.0,0.0
Seattle F&S,8083,138.0,151.0,152.0,132.0,-6.0
Vancouver F&S,8083,68.0,68.0,68.0,68.0,0.0
Atlanta F&S,809,57.0,58.0,53.0,44.0,-13.0
Houston F&S,809,4.0,4.0,4.0,4.0,0.0
Tampa F&S,809,4.0,4.0,4.0,4.0,0.0
Atlanta F&S,810,115.0,103.0,95.0,93.0,-22.0
Houston F&S,810,7.0,5.0,5.0,5.0,-2.0
Tampa F&S,810,109.0,111.0,106.0,107.0,-2.0
Houston F&S,8101,1072.0,1386.0,1386.0,1386.0,314.0
Sacramento Main,8101,120.0,120.0,120.0,120.0,0.0
Seattle F&S,8101,9.0,9.0,9.0,9.0,0.0
Edmonton F&S,8102,200.0,200.0,200.0,200.0,0.0
Linden,8102,112.0,112.0,112.0,112.0,0.0
Seattle F&S,8102,3.0,3.0,3.0,3.0,0.0
Linden,8103,124.0,124.0,124.0,124.0,0.0
Sacramento Main,8103,17.0,34.0,17.0,17.0,0.0
Seattle F&S,8103,466.0,462.0,462.0,462.0,-4.0
Atlanta F&S,811,225.0,226.0,238.0,250.0,25.0
Houston F&S,811,67.0,67.0,67.0,79.0,12.0
Tampa F&S,811,458.0,480.0,465.0,465.0,7.0
Atlanta F&S,812,441.0,394.0,410.0,420.0,-21.0
Houston F&S,812,158.0,113.0,96.0,132.0,-26.0
Tampa F&S,812,528.0,582.0,582.0,591.0,63.0
Atlanta F&S,813,14.0,14.0,16.0,16.0,2.0
Houston F&S,813,2.0,2.0,2.0,2.0,0.0
Tampa F&S,813,2.0,2.0,2.0,2.0,0.0
Atlanta F&S,814,8.0,8.0,8.0,8.0,0.0
Tampa F&S,814,4.0,4.0,4.0,4.0,0.0
Fontana,8141,76.0,76.0,76.0,76.0,0.0
Seattle F&S,8141,8.0,8.0,8.0,8.0,0.0
Vancouver F&S,8141,20.0,20.0,20.0,20.0,0.0
Edmonton F&S,8142,30.0,30.0,30.0,30.0,0.0
Seattle F&S,8142,13.0,13.0,13.0,13.0,0.0
Seattle F&S,8144,33.0,37.0,37.0,37.0,4.0
Vancouver F&S,8144,20.0,20.0,20.0,20.0,0.0
Edmonton F&S,8145,100.0,100.0,100.0,100.0,0.0
Fontana,8145,59.0,59.0,59.0,59.0,0.0
Seattle F&S,8145,27.0,29.0,29.0,29.0,2.0
Atlanta F&S,815,57.0,58.0,51.0,40.0,-17.0
Houston F&S,815,4.0,4.0,4.0,4.0,0.0
Tampa F&S,815,4.0,4.0,4.0,4.0,0.0
Atlanta F&S,8161,225.0,0.0,0.0,0.0,-225.0
Baltimore F&S,8161,463.0,738.0,784.0,784.0,321.0
Fontana,8161,200.0,200.0,200.0,200.0,0.0
Sacramento Main,8161,393.0,393.0,393.0,393.0,0.0
Seattle F&S,8161,2193.0,2193.0,2209.0,2209.0,16.0
Toronto F&S,8161,4350.0,3950.0,3950.0,3950.0,-400.0
Atlanta F&S,8162,50.0,0.0,0.0,0.0,-50.0
Baltimore F&S,8162,10.0,10.0,10.0,10.0,0.0
Great Lakes CC,8162,460.0,457.0,457.0,457.0,-3.0
Sacramento Main,8162,12.0,12.0,12.0,12.0,0.0
Tampa F&S,8162,290.0,224.0,211.0,284.0,-6.0
Baltimore F&S,8164,974.0,974.0,974.0,974.0,0.0
Great Lakes CC,8164,450.0,450.0,450.0,450.0,0.0
Toronto F&S,8164,36.0,36.0,36.0,36.0,0.0
Baltimore F&S,8165,790.0,790.0,790.0,790.0,0.0
Great Lakes CC,8165,470.0,466.0,466.0,466.0,-4.0
Toronto F&S,8165,36.0,36.0,36.0,36.0,0.0
Atlanta F&S,8166,468.0,0.0,0.0,0.0,-468.0
Edmonton F&S,8166,1003.0,1003.0,741.0,393.0,-610.0
Fontana,8166,48.0,48.0,48.0,48.0,0.0
Great Lakes CC,8166,2006.0,2006.0,2006.0,2006.0,0.0
Sacramento Main,8166,56.0,56.0,56.0,56.0,0.0
Tampa F&S,8166,1350.0,1350.0,1385.0,1700.0,350.0
Great Lakes CC,8201,8.0,8.0,8.0,8.0,0.0
Tampa F&S,8201,8.0,8.0,8.0,8.0,0.0
Toronto F&S,8201,14.0,14.0,14.0,14.0,0.0
Toronto F&S,8202,29.0,29.0,29.0,29.0,0.0
Edmonton F&S,8203,85.0,13.0,10.0,7.0,-78.0
Baltimore F&S,8204,3.0,3.0,3.0,3.0,0.0
Edmonton F&S,8204,83.0,14.0,9.0,3.0,-80.0
Edmonton F&S,8211,12.0,12.0,12.0,12.0,0.0
Great Lakes CC,8211,4.0,4.0,4.0,4.0,0.0
Tampa F&S,8211,11.0,11.0,0.0,61.0,50.0
Baltimore F&S,8221,7.0,7.0,7.0,7.0,0.0
Edmonton F&S,8221,72.0,36.0,36.0,12.0,-60.0
Toronto F&S,8221,18.0,18.0,18.0,18.0,0.0
Baltimore F&S,8222,4.0,4.0,4.0,4.0,0.0
Edmonton F&S,8222,210.0,174.0,161.0,144.0,-66.0
Great Lakes CC,8222,56.0,56.0,56.0,56.0,0.0
Houston F&S,8222,2.0,2.0,2.0,2.0,0.0
Toronto F&S,8222,197.0,197.0,197.0,197.0,0.0
Baltimore F&S,8232,1032.0,1032.0,1032.0,1032.0,0.0
Toronto F&S,8232,54.0,54.0,54.0,54.0,0.0
Baltimore F&S,8233,743.0,743.0,743.0,743.0,0.0
Baltimore F&S,8234,1610.0,1610.0,1610.0,1610.0,0.0
Toronto F&S,8234,118.0,118.0,118.0,118.0,0.0
Tampa F&S,824,6.0,6.0,6.0,6.0,0.0
Baltimore F&S,8242,18.0,18.0,18.0,18.0,0.0
Edmonton F&S,8242,110.0,41.0,41.0,41.0,-69.0
Edmonton F&S,8243,38.0,38.0,38.0,0.0,-38.0
Great Lakes CC,8243,16.0,16.0,16.0,16.0,0.0
Toronto F&S,8243,17.0,17.0,17.0,17.0,0.0
Atlanta F&S,833,60.0,60.0,60.0,60.0,0.0
Baltimore F&S,8331,3.0,3.0,3.0,3.0,0.0
Edmonton F&S,8331,258.0,229.0,220.0,59.0,-199.0
Great Lakes CC,8331,32.0,32.0,32.0,32.0,0.0
Tampa F&S,8331,14.0,14.0,14.0,14.0,0.0
Toronto F&S,8331,96.0,96.0,96.0,96.0,0.0
Fontana,8361,6312.0,5297.0,3977.0,3653.0,-2659.0
Houston F&S,8361,1600.0,1600.0,1600.0,1600.0,0.0
Sacramento Main,8361,106.0,106.0,106.0,106.0,0.0
Great Lakes CC,8371,9.0,8.0,4.0,4.0,-5.0
Edmonton F&S,8384,8.0,8.0,8.0,8.0,0.0
Edmonton F&S,8385,4.0,4.0,4.0,4.0,0.0
Linden,8385,100.0,100.0,100.0,100.0,0.0
Baltimore F&S,847,274.0,274.0,124.0,12.0,-262.0
Linden,847,10.0,10.0,0.0,0.0,-10.0
Fontana,8471,485.0,485.0,331.0,289.0,-196.0
Houston F&S,8471,1420.0,1420.0,1420.0,1420.0,0.0
Sacramento Main,8471,79.0,79.0,79.0,79.0,0.0
Seattle F&S,8471,212.0,212.0,494.0,592.0,380.0
Baltimore F&S,8491,8.0,8.0,8.0,8.0,0.0
Edmonton F&S,8492,2.0,2.0,2.0,2.0,0.0
Fontana,8492,8.0,8.0,8.0,8.0,0.0
Great Lakes CC,8492,109.0,101.0,101.0,101.0,-8.0
Houston F&S,8492,8.0,0.0,0.0,0.0,-8.0
Sacramento Main,8492,4.0,4.0,4.0,4.0,0.0
Tampa F&S,8492,221.0,252.0,204.0,227.0,6.0
Toronto F&S,8492,52.0,52.0,52.0,52.0,0.0
Great Lakes CC,8496,61.0,61.0,61.0,61.0,0.0
Tampa F&S,8496,2.0,1.0,1.0,37.0,35.0
Baltimore F&S,8497,14.0,14.0,14.0,14.0,0.0
Great Lakes CC,8497,98.0,97.0,97.0,97.0,-1.0
Tampa F&S,8497,2.0,2.0,2.0,2.0,0.0
Toronto F&S,8497,9.0,9.0,9.0,9.0,0.0
Atlanta F&S,85,1894.0,1869.0,1938.0,1867.0,-27.0
Baltimore F&S,85,1080.0,1134.0,1152.0,1165.0,85.0
Edmonton F&S,85,3761.0,3720.0,3556.0,3597.0,-164.0
Fontana,85,2844.0,2709.0,2839.0,2910.0,66.0
Great Lakes CC,85,816.0,710.0,691.0,697.0,-119.0
Houston F&S,85,479.0,397.0,350.0,350.0,-129.0
Montreal F&S,85,4242.0,4368.0,4124.0,3696.0,-546.0
Sacramento Main,85,7.0,6.0,5.0,3.0,-4.0
Seattle F&S,85,1153.0,1112.0,1200.0,1127.0,-26.0
Tampa F&S,85,2315.0,2269.0,2194.0,2243.0,-72.0
Toronto F&S,85,17602.0,17944.0,18227.0,18601.0,999.0
Vancouver F&S,85,689.0,696.0,688.0,654.0,-35.0
Tampa F&S,850,1.0,1.0,1.0,1.0,0.0
Fontana,8511,209.0,209.0,209.0,120.0,-89.0
Sacramento Main,8511,116.0,116.0,116.0,116.0,0.0
Tampa F&S,8511,252.0,252.0,252.0,252.0,0.0
Tampa F&S,852,4.0,2.0,2.0,2.0,-2.0
Tampa F&S,853,2.0,2.0,2.0,2.0,0.0
Atlanta F&S,856,16.0,16.0,16.0,20.0,4.0
Atlanta F&S,857,15.0,15.0,15.0,15.0,0.0
Tampa F&S,857,98.0,98.0,98.0,98.0,0.0
Atlanta F&S,859,16.0,16.0,16.0,16.0,0.0
Tampa F&S,859,2.0,2.0,2.0,2.0,0.0
Houston F&S,860,6.0,6.0,6.0,6.0,0.0
Tampa F&S,860,2.0,2.0,2.0,2.0,0.0
Tampa F&S,861,10.0,10.0,10.0,10.0,0.0
Fontana,8641,33.0,34.0,33.0,33.0,0.0
Toronto F&S,8641,9.0,9.0,9.0,8.0,-1.0
Houston F&S,866,8.0,8.0,8.0,8.0,0.0
Tampa F&S,866,8.0,8.0,8.0,8.0,0.0
Fontana,8661,324.0,324.0,324.0,324.0,0.0
Seattle F&S,8661,2.0,14.0,14.0,14.0,12.0
Fontana,8662,7.0,7.0,7.0,7.0,0.0
Toronto F&S,8662,4.0,4.0,4.0,4.0,0.0
Atlanta F&S,867,2.0,2.0,2.0,2.0,0.0
Houston F&S,867,8.0,8.0,8.0,8.0,0.0
Edmonton F&S,8681,1699.0,1699.0,1699.0,1699.0,0.0
Fontana,8681,1946.0,2384.0,2355.0,2348.0,402.0
Houston F&S,8681,533.0,533.0,533.0,533.0,0.0
Sacramento Main,8681,115.0,115.0,115.0,115.0,0.0
Seattle F&S,8681,2867.0,2867.0,2867.0,3527.0,660.0
Fontana,87,7.0,7.0,8.0,9.0,2.0
Houston F&S,87,1.0,1.0,1.0,1.0,0.0
Seattle F&S,87,10.0,10.0,7.0,9.0,-1.0
Tampa F&S,87,3.0,3.0,3.0,3.0,0.0
Toronto F&S,87,19.0,19.0,23.0,22.0,3.0
Atlanta F&S,870,1.0,1.0,0.0,0.0,-1.0
Great Lakes CC,870,2.0,2.0,4.0,2.0,0.0
Houston F&S,870,8.0,8.0,8.0,8.0,0.0
Tampa F&S,871,18.0,21.0,22.0,22.0,4.0
Edmonton F&S,8711,2.0,2.0,2.0,2.0,0.0
Great Lakes CC,8711,9.0,9.0,8.0,8.0,-1.0
Tampa F&S,872,16.0,16.0,16.0,17.0,1.0
Tampa F&S,873,3.0,3.0,3.0,3.0,0.0
Tampa F&S,874,18.0,18.0,14.0,10.0,-8.0
Tampa F&S,875,14.0,17.0,13.0,17.0,3.0
Tampa F&S,876,14.0,14.0,14.0,14.0,0.0
Tampa F&S,877,6.0,6.0,6.0,6.0,0.0
Tampa F&S,879,9.0,9.0,9.0,9.0,0.0
Atlanta F&S,88,37.0,31.0,31.0,31.0,-6.0
Baltimore F&S,88,11.0,11.0,11.0,11.0,0.0
Fontana,88,45.0,45.0,45.0,45.0,0.0
Houston F&S,88,9.0,7.0,7.0,7.0,-2.0
Sacramento Main,88,4.0,4.0,2.0,2.0,-2.0
Seattle F&S,88,52.0,52.0,37.0,36.0,-16.0
Tampa F&S,88,39.0,39.0,31.0,31.0,-8.0
Toronto F&S,88,101.0,96.0,83.0,86.0,-15.0
Tampa F&S,880,34.0,34.0,34.0,2.0,-32.0
Atlanta F&S,881,28.0,28.0,28.0,28.0,0.0
Houston F&S,881,44.0,44.0,44.0,44.0,0.0
Tampa F&S,881,181.0,170.0,174.0,182.0,1.0
Atlanta F&S,882,37.0,75.0,85.0,85.0,48.0
Houston F&S,882,12.0,12.0,12.0,12.0,0.0
Tampa F&S,882,174.0,173.0,209.0,202.0,28.0
Atlanta F&S,8823,28.0,29.0,32.0,32.0,4.0
Baltimore F&S,8823,8.0,8.0,8.0,8.0,0.0
Edmonton F&S,8823,20.0,20.0,20.0,20.0,0.0
Fontana,8823,34.0,34.0,34.0,42.0,8.0
Great Lakes CC,8823,30.0,30.0,30.0,30.0,0.0
Seattle F&S,8823,109.0,109.0,113.0,113.0,4.0
Tampa F&S,8823,48.0,48.0,41.0,31.0,-17.0
Atlanta F&S,8824,70.0,71.0,74.0,74.0,4.0
Baltimore F&S,8824,8.0,8.0,8.0,8.0,0.0
Edmonton F&S,8824,4.0,4.0,4.0,4.0,0.0
Fontana,8824,23.0,23.0,23.0,26.0,3.0
Great Lakes CC,8824,30.0,30.0,30.0,30.0,0.0
Sacramento Main,8824,1.0,1.0,1.0,1.0,0.0
Seattle F&S,8824,108.0,108.0,112.0,96.0,-12.0
Tampa F&S,8824,38.0,38.0,36.0,34.0,-4.0
Atlanta F&S,883,21.0,21.0,21.0,21.0,0.0
Houston F&S,883,14.0,12.0,12.0,12.0,-2.0
Tampa F&S,883,118.0,122.0,122.0,122.0,4.0
Atlanta F&S,884,42.0,87.0,92.0,92.0,50.0
Houston F&S,884,26.0,26.0,26.0,26.0,0.0
Tampa F&S,884,216.0,216.0,217.0,219.0,3.0
Atlanta F&S,885,18.0,18.0,18.0,18.0,0.0
Houston F&S,885,38.0,36.0,36.0,36.0,-2.0
Tampa F&S,885,89.0,89.0,94.0,98.0,9.0
Baltimore F&S,8854,7.0,7.0,7.0,7.0,0.0
Sacramento Main,8854,53.0,53.0,53.0,53.0,0.0
Seattle F&S,8854,51.0,0.0,0.0,0.0,-51.0
Tampa F&S,8854,352.0,350.0,384.0,384.0,32.0
Atlanta F&S,886,45.0,45.0,45.0,45.0,0.0
Houston F&S,886,47.0,47.0,47.0,47.0,0.0
Tampa F&S,886,28.0,28.0,28.0,28.0,0.0
Atlanta F&S,887,120.0,136.0,143.0,143.0,23.0
Houston F&S,887,42.0,42.0,42.0,42.0,0.0
Tampa F&S,887,65.0,64.0,25.0,24.0,-41.0
Atlanta F&S,888,47.0,52.0,55.0,55.0,8.0
Houston F&S,888,15.0,15.0,15.0,15.0,0.0
Tampa F&S,888,44.0,44.0,44.0,44.0,0.0
Montreal F&S,8882,12.0,12.0,12.0,12.0,0.0
Montreal F&S,8883,23.0,23.0,23.0,23.0,0.0
Atlanta F&S,889,120.0,131.0,136.0,136.0,16.0
Houston F&S,889,46.0,46.0,46.0,46.0,0.0
Tampa F&S,889,56.0,51.0,38.0,37.0,-19.0
Baltimore F&S,8891,3.0,3.0,3.0,3.0,0.0
Great Lakes CC,8891,54.0,59.0,59.0,59.0,5.0
Tampa F&S,8891,2.0,1.0,1.0,1.0,-1.0
Great Lakes CC,8893,17.0,17.0,17.0,17.0,0.0
Atlanta F&S,89,1.0,1.0,0.0,0.0,-1.0
Seattle F&S,89,9.0,9.0,9.0,9.0,0.0
Atlanta F&S,890,49.0,49.0,49.0,49.0,0.0
Houston F&S,890,23.0,23.0,23.0,23.0,0.0
Tampa F&S,890,15.0,15.0,15.0,15.0,0.0
Atlanta F&S,8901,1.0,0.0,0.0,0.0,-1.0
Baltimore F&S,8901,7.0,7.0,7.0,7.0,0.0
Great Lakes CC,8901,17.0,17.0,17.0,17.0,0.0
Baltimore F&S,8919,6.0,6.0,6.0,6.0,0.0
Great Lakes CC,8919,14.0,14.0,14.0,14.0,0.0
Toronto F&S,8919,7.0,7.0,7.0,7.0,0.0
Tampa F&S,892,63.0,63.0,63.0,63.0,0.0
Great Lakes CC,8920,17.0,17.0,17.0,17.0,0.0
Tampa F&S,8920,1.0,1.0,1.0,1.0,0.0
Houston F&S,8924,90.0,90.0,90.0,90.0,0.0
Edmonton F&S,8931,136.0,136.0,136.0,136.0,0.0
Fontana,8931,100.0,100.0,100.0,100.0,0.0
Linden,8931,63.0,63.0,63.0,63.0,0.0
Edmonton F&S,8932,111.0,100.0,100.0,100.0,-11.0
Fontana,8932,40.0,40.0,40.0,40.0,0.0
Linden,8932,177.0,177.0,177.0,177.0,0.0
Sacramento Main,8932,18.0,18.0,18.0,18.0,0.0
Seattle F&S,8932,29.0,32.0,72.0,92.0,63.0
Tampa F&S,894,2.0,2.0,2.0,2.0,0.0
Atlanta F&S,896,49.0,49.0,49.0,56.0,7.0
Houston F&S,896,51.0,50.0,50.0,78.0,27.0
Tampa F&S,896,117.0,113.0,105.0,93.0,-24.0
Atlanta F&S,897,66.0,64.0,65.0,65.0,-1.0
Houston F&S,897,4.0,4.0,4.0,4.0,0.0
Tampa F&S,897,217.0,210.0,168.0,140.0,-77.0
Atlanta F&S,898,33.0,33.0,46.0,49.0,16.0
Houston F&S,898,17.0,17.0,17.0,17.0,0.0
Tampa F&S,898,189.0,189.0,160.0,146.0,-43.0
Atlanta F&S,899,63.0,55.0,70.0,73.0,10.0
Houston F&S,899,10.0,10.0,10.0,10.0,0.0
Tampa F&S,899,150.0,132.0,122.0,131.0,-19.0
Seattle F&S,90,3.0,3.0,3.0,3.0,0.0
Atlanta F&S,900,42.0,42.0,42.0,49.0,7.0
Great Lakes CC,900,26.0,26.0,52.0,26.0,0.0
Tampa F&S,900,34.0,40.0,40.0,40.0,6.0
Montreal F&S,9000001,17040.0,17040.0,17040.0,17040.0,0.0
Toronto F&S,9001102,12.0,12.0,12.0,12.0,0.0
Atlanta F&S,901,103.0,109.0,109.0,109.0,6.0
Seattle F&S,901,36.0,36.0,36.0,36.0,0.0
Tampa F&S,901,66.0,39.0,38.0,38.0,-28.0
Atlanta F&S,902,218.0,231.0,234.0,234.0,16.0
Houston F&S,902,7.0,7.0,7.0,7.0,0.0
Seattle F&S,902,27.0,20.0,20.0,20.0,-7.0
Tampa F&S,902,281.0,287.0,275.0,274.0,-7.0
Toronto F&S,9023100,824.0,824.0,824.0,824.0,0.0
Toronto F&S,9023102,60.0,60.0,60.0,60.0,0.0
Atlanta F&S,903,60.0,67.0,62.0,62.0,2.0
Houston F&S,903,4.0,4.0,4.0,4.0,0.0
Seattle F&S,903,53.0,52.0,52.0,54.0,1.0
Tampa F&S,903,87.0,131.0,131.0,133.0,46.0
Atlanta F&S,904,189.0,198.0,203.0,203.0,14.0
Houston F&S,904,4.0,4.0,4.0,4.0,0.0
Seattle F&S,904,18.0,18.0,18.0,18.0,0.0
Tampa F&S,904,202.0,182.0,205.0,206.0,4.0
Toronto F&S,9047200,1270.0,1270.0,1270.0,1270.0,0.0
Atlanta F&S,905,100.0,99.0,86.0,86.0,-14.0
Houston F&S,905,2.0,2.0,2.0,2.0,0.0
Seattle F&S,905,8.0,8.0,8.0,8.0,0.0
Tampa F&S,905,218.0,218.0,218.0,218.0,0.0
Toronto F&S,9053013,360.0,360.0,360.0,360.0,0.0
Atlanta F&S,906,34.0,34.0,34.0,34.0,0.0
Houston F&S,906,32.0,32.0,32.0,40.0,8.0
Seattle F&S,906,24.0,24.0,24.0,24.0,0.0
Tampa F&S,906,92.0,91.0,94.0,96.0,4.0
Atlanta F&S,907,57.0,57.0,80.0,80.0,23.0
Houston F&S,907,2.0,2.0,2.0,2.0,0.0
Seattle F&S,907,84.0,84.0,84.0,84.0,0.0
Tampa F&S,907,83.0,81.0,92.0,91.0,8.0
Atlanta F&S,908,24.0,24.0,24.0,24.0,0.0
Seattle F&S,908,4.0,4.0,4.0,4.0,0.0
Tampa F&S,908,20.0,20.0,20.0,22.0,2.0
Atlanta F&S,909,45.0,45.0,68.0,68.0,23.0
Houston F&S,909,10.0,10.0,10.0,10.0,0.0
Seattle F&S,909,5.0,4.0,4.0,4.0,-1.0
Tampa F&S,909,105.0,102.0,88.0,90.0,-15.0
Seattle F&S,91,1.0,1.0,1.0,1.0,0.0
Toronto F&S,91,2.0,2.0,2.0,5.0,3.0
Atlanta F&S,910,40.0,40.0,40.0,42.0,2.0
Great Lakes CC,910,2.0,2.0,4.0,2.0,0.0
Houston F&S,910,24.0,24.0,24.0,40.0,16.0
Seattle F&S,910,24.0,24.0,24.0,24.0,0.0
Tampa F&S,910,95.0,95.0,110.0,107.0,12.0
Houston F&S,911,2.0,2.0,2.0,2.0,0.0
Seattle F&S,911,2.0,0.0,0.0,0.0,-2.0
Tampa F&S,911,8.0,9.0,7.0,6.0,-2.0
Atlanta F&S,912,3.0,3.0,3.0,3.0,0.0
Houston F&S,912,2.0,2.0,2.0,2.0,0.0
Seattle F&S,913,2.0,2.0,2.0,2.0,0.0
Atlanta F&S,914,6.0,6.0,6.0,6.0,0.0
Houston F&S,914,7.0,7.0,7.0,7.0,0.0
Tampa F&S,914,12.0,12.0,11.0,10.0,-2.0
Atlanta F&S,9141,50.0,51.0,54.0,54.0,4.0
Baltimore F&S,9141,8.0,8.0,8.0,8.0,0.0
Edmonton F&S,9141,20.0,20.0,20.0,20.0,0.0
Fontana,9141,24.0,24.0,24.0,25.0,1.0
Great Lakes CC,9141,35.0,35.0,35.0,35.0,0.0
Seattle F&S,9141,96.0,96.0,100.0,96.0,0.0
Tampa F&S,9141,47.0,47.0,40.0,31.0,-16.0
Houston F&S,915,12.0,12.0,12.0,12.0,0.0
Tampa F&S,915,3.0,3.0,3.0,4.0,1.0
Atlanta F&S,916,138.0,138.0,138.0,138.0,0.0
Houston F&S,916,54.0,54.0,54.0,74.0,20.0
Seattle F&S,916,4.0,4.0,4.0,4.0,0.0
Tampa F&S,916,273.0,247.0,235.0,229.0,-44.0
Atlanta F&S,917,167.0,173.0,173.0,164.0,-3.0
Houston F&S,917,68.0,68.0,68.0,68.0,0.0
Seattle F&S,917,26.0,32.0,40.0,40.0,14.0
Tampa F&S,917,567.0,564.0,379.0,340.0,-227.0
Atlanta F&S,918,41.0,41.0,54.0,65.0,24.0
Houston F&S,918,66.0,56.0,56.0,56.0,-10.0
Seattle F&S,918,44.0,44.0,44.0,44.0,0.0
Tampa F&S,918,92.0,92.0,87.0,82.0,-10.0
Atlanta F&S,919,133.0,145.0,161.0,149.0,16.0
Houston F&S,919,126.0,126.0,126.0,126.0,0.0
Seattle F&S,919,36.0,35.0,49.0,51.0,15.0
Tampa F&S,919,409.0,381.0,357.0,343.0,-66.0
Seattle F&S,92,2.0,2.0,2.0,2.0,0.0
Tampa F&S,92,4.0,4.0,0.0,0.0,-4.0
Toronto F&S,92,17.0,17.0,17.0,16.0,-1.0
Atlanta F&S,920,100.0,100.0,100.0,100.0,0.0
Great Lakes CC,920,20.0,20.0,40.0,20.0,0.0
Houston F&S,920,132.0,130.0,130.0,134.0,2.0
Seattle F&S,920,8.0,8.0,8.0,9.0,1.0
Tampa F&S,920,341.0,342.0,343.0,311.0,-30.0
Baltimore F&S,9212,20.0,20.0,20.0,20.0,0.0
Tampa F&S,922,76.0,76.0,34.0,26.0,-50.0
Tampa F&S,923,61.0,61.0,61.0,40.0,-21.0
Atlanta F&S,924,44.0,44.0,44.0,47.0,3.0
Houston F&S,924,48.0,48.0,48.0,48.0,0.0
Tampa F&S,924,29.0,29.0,21.0,17.0,-12.0
Baltimore F&S,9242,2.0,2.0,2.0,2.0,0.0
Great Lakes CC,9242,94.0,94.0,94.0,94.0,0.0
Atlanta F&S,925,158.0,173.0,173.0,173.0,15.0
Houston F&S,925,2.0,2.0,2.0,2.0,0.0
Tampa F&S,925,97.0,114.0,117.0,117.0,20.0
Houston F&S,9257,1.0,0.0,0.0,0.0,-1.0
Tampa F&S,9257,36.0,36.0,42.0,36.0,0.0
Atlanta F&S,926,24.0,24.0,16.0,16.0,-8.0
Tampa F&S,926,9.0,9.0,9.0,9.0,0.0
